time_s,Fz_N,az_force_sign_m_s2,Q_at_calibration_mass,weak,strong
1.472807999999999895e+00,-6.786973118169896679e-01,-3.040174479240166594e+00,1.932785366578568755e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.476734999999999909e+00,-2.414284246278227464e+00,-5.986910700890166304e+00,4.172625269329021762e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.480669000000000013e+00,-1.696256695943512582e+00,-4.958314155290167058e+00,3.561947177166741767e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.484612999999999960e+00,-1.287097519034698934e+00,-4.958314155290167058e+00,4.627609317891818250e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.488587000000000105e+00,-1.419437074102658514e+00,-5.843054890090166431e+00,6.748583818372228507e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.492478999999999889e+00,-1.981500831341685753e+00,-4.639421334940166730e+00,2.284972569580600918e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.496423000000000059e+00,-6.873979836079602279e-01,-4.639421334940166730e+00,5.504691446976247562e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500366000000000088e+00,-1.790554033452329108e+00,-5.334747335790166467e+00,4.214128157928647624e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.504310000000000036e+00,-2.609829100211938702e+00,-4.967899304890166512e+00,1.700135643448977021e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.508248000000000033e+00,-2.130383729774893098e+00,-4.967899304890166512e+00,2.602083007070140184e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.512191000000000063e+00,-3.160698310418138313e+00,-5.780712134290165949e+00,2.065950618831624013e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.516143999999999936e+00,-1.854587561907546700e+00,-5.723171774140166868e+00,5.040401834905410965e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.520110000000000072e+00,-2.670341229557306129e+00,-5.723171774140166868e+00,2.954914557483052704e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.524019999999999930e+00,-2.867654282448221181e+00,-6.046857169290166034e+00,3.191067656334557228e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.527973999999999943e+00,-2.607425651078385975e+00,-6.063641001940166753e+00,3.858374981666683539e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.531900999999999957e+00,-3.060631739951170438e+00,-6.063641001940166753e+00,2.795557657266462570e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.535868000000000011e+00,-2.395365849778762879e+00,-5.689604108840166319e+00,3.519905249172250592e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.539789000000000074e+00,-2.951089623404731022e+00,-6.061244714540166889e+00,3.031768491311412959e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.543760999999999939e+00,-2.637264554064717714e+00,-6.061244714540166889e+00,3.777542483045804147e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.547703999999999969e+00,-1.908026284754326340e+00,-5.327558473590166876e+00,3.891747799578196236e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.551582999999999934e+00,-3.540752359214987877e+00,-6.255452023290166252e+00,2.183541825702233439e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.555517999999999956e+00,-2.529343007630740381e+00,-6.255452023290166252e+00,4.536735181763204992e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.559484000000000092e+00,-2.703796509642724111e+00,-6.389722684490166671e+00,4.402379421118466780e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.563412000000000024e+00,-2.789420635078249333e+00,-4.675385287640166254e+00,1.024531162220777816e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.567390999999999979e+00,-2.140519630351461977e+00,-4.675385287640166254e+00,2.046850298021346077e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.571350999999999942e+00,-3.206866749764293978e+00,-5.924577765940166607e+00,2.232239106631645313e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.575294999999999890e+00,-2.384785246389038882e+00,-5.799892254340167419e+00,3.799681675653098409e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.579312000000000049e+00,-3.406796657555891450e+00,-6.413695379340166980e+00,2.753006163066474983e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.583253000000000021e+00,-3.435770287200792694e+00,-5.823874770040166737e+00,1.653522815556222270e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.587188000000000043e+00,-2.808681740099995494e+00,-5.943757885990166301e+00,3.106048727888969552e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.591121000000000008e+00,-3.117707707505789294e+00,-5.943757885990166301e+00,2.443284571092998760e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.595074000000000103e+00,-2.656486471757887990e+00,-5.394693804190166198e+00,2.342182684850523913e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.599005000000000010e+00,-3.315570744995166130e+00,-4.917557627790166919e+00,6.699021348289664957e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.602921999999999958e+00,-3.593544568496193747e+00,-6.758967002790167378e+00,3.049845811339701527e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.606899000000000077e+00,-2.726588330005554006e+00,-5.826271057440166601e+00,3.043983629762795431e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.610837000000000074e+00,-3.520977243088554864e+00,-5.922171657690166846e+00,1.664214848601811809e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.614770999999999956e+00,-3.073635225242757230e+00,-5.922171657690166846e+00,2.491804930799297040e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.618721000000000076e+00,-3.458985812645441804e+00,-6.703813109190166486e+00,3.239994642900548456e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.622678000000000065e+00,-3.587245939773289649e+00,-6.703813109190166486e+00,2.949053148263332105e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.626621000000000095e+00,-2.950492497467401165e+00,-6.176325434840166828e+00,3.278912057300157699e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.630554999999999977e+00,-4.354971271682636313e+00,-6.835687482990166153e+00,1.693770544292165994e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.634500999999999982e+00,-3.797695079429254328e+00,-6.835687482990166153e+00,2.758419540874835434e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.638441000000000036e+00,-3.990020786839771461e+00,-6.557561010990165862e+00,1.875765828565163531e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.642455999999999916e+00,-3.899694562187864477e+00,-5.737559319390166834e+00,8.738516020158908759e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.646376999999999979e+00,-2.816628843837028384e+00,-5.737559319390166834e+00,2.667646482921907705e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.650306999999999968e+00,-4.299563579609571917e+00,-6.981949402040166675e+00,2.030982247058163921e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.654219000000000106e+00,-4.259105451531264741e+00,-5.385098833740166846e+00,2.411653187326904302e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.658155000000000046e+00,-3.762997202534401175e+00,-5.385098833740166846e+00,6.577809329802964555e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.662120000000000042e+00,-4.331450321299214146e+00,-6.466443164690166334e+00,1.198159130606195220e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.666077000000000030e+00,-3.754190313931443868e+00,-6.679840414340166177e+00,2.544665238380487722e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.670020000000000060e+00,-4.753066798320813469e+00,-6.679840414340166177e+00,9.044073391715430432e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.673940999999999901e+00,-4.566498922026461571e+00,-5.754343152040166665e+00,2.650757620936954595e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.677899999999999947e+00,-4.628274759243695691e+00,-7.300832401540167105e+00,1.973647840687858377e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.681804999999999994e+00,-5.114570174087823773e+00,-7.300832401540167105e+00,1.190811705762235704e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.685734000000000066e+00,-4.291105269428115321e+00,-6.171532860040166213e+00,8.898232826351345182e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.689732999999999929e+00,-5.051946326559741962e+00,-7.161769165540166071e+00,1.098339006817280392e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.693681999999999910e+00,-4.948413043839389402e+00,-7.161769165540166071e+00,1.242751363523850330e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.697651999999999939e+00,-4.232356810227560828e+00,-5.982118126090166577e+00,7.522162194242285693e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.701562999999999937e+00,-5.553329811230001134e+00,-7.049084732640165996e+00,4.315309912157091077e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.705537000000000081e+00,-4.798918977304312605e+00,-7.049084732640165996e+00,1.307469396671936863e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.709484000000000004e+00,-5.165157575844809834e+00,-7.598148814440166987e+00,1.531120384597720090e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.713384999999999936e+00,-4.822775622487017522e+00,-5.864631297540165988e+00,1.729637647909556719e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.717324000000000073e+00,-4.296271256440758357e+00,-5.864631297540165988e+00,5.706946409748661608e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.721292000000000044e+00,-4.743957069507139579e+00,-6.643876461640166653e+00,8.747009756982780004e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.725249000000000033e+00,-4.245402430440598174e+00,-6.814111075540166595e+00,1.847260430978671479e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.729200000000000070e+00,-5.446468478818752068e+00,-6.814111075540166595e+00,3.416937349403544744e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.733130000000000059e+00,-5.180079551530141657e+00,-6.725399337490166829e+00,4.942180956016002824e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.737098000000000031e+00,-4.682594663932399648e+00,-6.516794662640166713e+00,8.071558097136552590e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.741047999999999929e+00,-4.995135605856630967e+00,-6.516794662640166713e+00,4.856054909262688568e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.744941999999999993e+00,-4.731052908685019709e+00,-6.183524117890166316e+00,4.445989022118336464e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.748880999999999908e+00,-5.436405116089181533e+00,-6.603110113290166616e+00,2.154520688582111276e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.752820000000000045e+00,-6.123193889753760111e+00,-7.830716363290166626e+00,5.766288241051229591e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.756755000000000067e+00,-4.877232033452141735e+00,-6.754164607140165977e+00,8.383509253336501388e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.760728999999999989e+00,-6.354198926107612166e+00,-6.955570598940167493e+00,7.087158604809953300e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.764663000000000093e+00,-5.814512938313814772e+00,-6.955570598940167493e+00,1.868319325553661514e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.768586999999999909e+00,-6.049466194942874964e+00,-7.389553960440166769e+00,2.933885037831127107e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.772488000000000063e+00,-5.558842974574153217e+00,-7.626914084090167023e+00,1.001568054507304879e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.776434000000000069e+00,-5.500505108044305480e+00,-7.013110959090166574e+00,4.480270007136252985e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.780412000000000106e+00,-6.465601620306721031e+00,-7.250480903590166726e+00,3.597043660660015796e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.784359000000000028e+00,-6.354307324827523473e+00,-7.250480903590166726e+00,6.834819111434756955e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.788311999999999902e+00,-6.062771802291770484e+00,-7.238499466590166520e+00,1.955837301300185871e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.792265999999999915e+00,-6.113287422534698479e+00,-7.547797316490167496e+00,3.547871495689560817e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.796208999999999945e+00,-5.355546665579100640e+00,-7.547797316490167496e+00,1.175758002362199761e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.800226000000000104e+00,-5.850444313786978157e+00,-7.008318384290165959e+00,1.942897491749463157e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.804162000000000043e+00,-6.387303195595610994e+00,-6.468849272940166983e+00,5.281417609610377539e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.808079999999999909e+00,-5.445566975746851668e+00,-6.468849272940166983e+00,1.425311627478705390e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.812035999999999980e+00,-5.830670458684828361e+00,-7.646104024990166614e+00,7.005932233996108494e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.816017999999999910e+00,-5.100932917237935627e+00,-6.799723530290166629e+00,6.379831493491182215e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.819914999999999949e+00,-6.151013893970686652e+00,-6.799723530290166629e+00,1.476667710737550099e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.823844999999999938e+00,-6.238679957980509450e+00,-6.277028430740166698e+00,6.214964192087435002e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.827787999999999968e+00,-6.209557244393359099e+00,-8.466105716590167418e+00,1.178746965845700743e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.831734999999999891e+00,-6.837645934967452988e+00,-8.466105716590167418e+00,4.632612342450415355e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.835728999999999944e+00,-5.657958892162797682e+00,-6.655857898640166859e+00,1.246080839868103318e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.839660000000000073e+00,-6.211686280990950770e+00,-7.864284028590167175e+00,5.219675369699854173e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.843585000000000029e+00,-6.053716559768024474e+00,-7.864284028590167175e+00,6.795551431762736172e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.847534000000000010e+00,-5.692700102161651010e+00,-6.480830709940166301e+00,5.078507926798181416e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.851491999999999916e+00,-6.830083718663169989e+00,-7.564581149140166438e+00,2.057905269533966575e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.855431000000000052e+00,-6.307771301462421931e+00,-7.564581149140166438e+00,2.306926474015798334e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.859347000000000083e+00,-6.401536958825380097e+00,-8.156807866690167330e+00,6.020502257187744277e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.863304999999999989e+00,-6.042000791857619291e+00,-6.667849156490166962e+00,1.266335913312200079e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.867218999999999962e+00,-5.569549090634940747e+00,-6.667849156490166962e+00,1.740775830949880643e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.871191999999999966e+00,-6.647290882575023652e+00,-7.413526655290167078e+00,2.907611546740230146e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.875156999999999963e+00,-6.091210332015050355e+00,-6.936390478890166023e+00,5.868991940489510561e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.879072000000000076e+00,-6.395308319431817878e+00,-6.936390478890166023e+00,2.128951422540391325e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.883011999999999908e+00,-7.184571448333604060e+00,-8.161600441490167057e+00,7.496887605595657256e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.886959000000000053e+00,-6.240575459049557239e+00,-7.607733964040166441e+00,3.020460177752645237e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.890897999999999968e+00,-7.473391512036968720e+00,-7.607733964040166441e+00,6.026189432360737008e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.894810000000000105e+00,-6.872707364011566789e+00,-6.670245443890166825e+00,1.778886618009786602e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.898762999999999979e+00,-7.157295966644391605e+00,-9.147044172190167188e+00,7.812946496398329543e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.902711000000000041e+00,-8.388421890331279940e+00,-9.147044172190167188e+00,8.087156617717488061e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.906671000000000005e+00,-6.778185168485261869e+00,-7.624517796690166271e+00,4.535297777448780820e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.910644999999999927e+00,-7.795363934201290590e+00,-7.399139110040166223e+00,3.347213010685665324e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.914589000000000096e+00,-6.665503305504200782e+00,-6.785335985040166662e+00,4.793386131490327884e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.918514999999999970e+00,-7.407219533452215288e+00,-8.413357931240167176e+00,7.929124560145346834e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.922457000000000082e+00,-7.374645707211091583e+00,-8.367799008090166524e+00,7.573589854321295611e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.926433000000000062e+00,-7.032616063506893056e+00,-7.753995883090166075e+00,1.605924610746564563e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.930369999999999919e+00,-7.912390408510180606e+00,-8.228735772090166378e+00,2.409193779247553291e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.934312000000000031e+00,-7.048933489580177181e+00,-8.056104870790166572e+00,8.871429631452068421e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.938244999999999996e+00,-6.586685116785565342e+00,-7.442301745790167011e+00,5.148572877355074517e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.942193000000000058e+00,-7.120175952151418741e+00,-7.519022225990167563e+00,5.044673297378773347e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.946134000000000031e+00,-5.898817113147313940e+00,-7.519022225990167563e+00,5.135947379778500022e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.950107999999999953e+00,-7.295792400683885681e+00,-8.686691828440165963e+00,2.681118392397623396e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.953999000000000041e+00,-7.129498005960789087e+00,-7.152184015940166617e+00,8.856883927014333580e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.957934999999999981e+00,-7.108629725945590394e+00,-7.152184015940166617e+00,8.073938230446231046e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.961897999999999920e+00,-7.421586881721580653e+00,-8.389375415540166969e+00,6.651309350002896359e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.965856000000000048e+00,-6.493511813066563221e+00,-8.283879844840166484e+00,6.288591569246379009e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.969808999999999921e+00,-7.405212518729044291e+00,-8.283879844840166484e+00,4.203755510094318026e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.973769000000000107e+00,-6.822952975933133324e+00,-7.375166415190165914e+00,1.167189666348109750e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.977742000000000111e+00,-7.420633461691374499e+00,-8.564402604240166639e+00,1.323170378398426728e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.981619000000000019e+00,-7.237875186480438927e+00,-8.564402604240166639e+00,2.319567749185450367e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.985576000000000008e+00,-6.832530794760514503e+00,-7.698851810340166857e+00,4.955441436553810419e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.989524999999999988e+00,-7.263329973682120411e+00,-8.283879844840166484e+00,8.793228597345768449e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.993487999999999927e+00,-7.059735533336585434e+00,-8.283879844840166484e+00,1.830439048894892196e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.997463999999999906e+00,-6.779960141560324338e+00,-7.080246289690165895e+00,1.332506381077894986e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.001383000000000134e+00,-8.076052267993974354e+00,-8.391771702940166833e+00,2.648331584441403930e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.005360000000000031e+00,-6.821003339007687849e+00,-8.391771702940166833e+00,4.181841998668147653e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.009271000000000029e+00,-7.241376078082617518e+00,-8.595573982140166436e+00,2.481069929121008499e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.013203999999999994e+00,-7.682960051470233864e+00,-7.497445818540167117e+00,1.997650470300358450e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.017154999999999809e+00,-6.754233604947071257e+00,-7.497445818540167117e+00,2.310558843812403840e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.021174999999999944e+00,-7.288500222356347535e+00,-8.478087153590166736e+00,1.576655185716378149e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.025138999999999800e+00,-6.972390565947065966e+00,-7.643697916740165965e+00,9.850049856375598933e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.029088999999999920e+00,-7.168469988050340191e+00,-7.643697916740165965e+00,7.403026431176115696e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.033039000000000041e+00,-7.811995750595784216e+00,-8.487682124040166087e+00,4.254503455425670544e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.036967000000000194e+00,-6.569134832327023332e+00,-8.065690020390166026e+00,3.758246074602541853e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.040955999999999992e+00,-7.515954696508073241e+00,-8.065690020390166026e+00,5.858603666870706864e-04,0.000000000000000000e+00,1.000000000000000000e+00
2.044881999999999866e+00,-7.013676653294700358e+00,-7.144985332890166241e+00,5.163700194790303399e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.048820999999999781e+00,-6.325873990638772426e+00,-9.842370173040167813e+00,3.378930821852189297e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.052760999999999836e+00,-7.722193915507150841e+00,-9.842370173040167813e+00,8.792240550322345882e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.056677000000000088e+00,-6.204913320534709342e+00,-7.526220909040167051e+00,2.741312073879880629e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.060633999999999855e+00,-7.337460647924349821e+00,-8.293474815290167612e+00,6.476740793269013530e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.064582000000000139e+00,-6.754691328730586086e+00,-8.293474815290167612e+00,3.973223810335495187e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.068532999999999955e+00,-6.325609200002108246e+00,-8.868907879340167000e+00,1.570129040235501350e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.072477999999999820e+00,-7.247287320018058310e+00,-7.984167144540166738e+00,1.604605225313106898e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.076411999999999924e+00,-6.488066999723486106e+00,-7.984167144540166738e+00,3.798390662436125353e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.080353999999999814e+00,-7.234427150224998826e+00,-8.974403450040165708e+00,5.334288838135834254e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.084309000000000189e+00,-6.649212075915007958e+00,-9.142241776540167564e+00,1.460945206776425209e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.088245999999999825e+00,-6.171548250996005791e+00,-7.914635526540166666e+00,6.062705074469489119e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.092159000000000102e+00,-7.020952100768843351e+00,-8.391771702940166833e+00,2.680342983030621795e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.096098000000000017e+00,-6.245807441733505883e+00,-8.430141763890166118e+00,1.083053771161023491e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.100035999999999792e+00,-7.115589394563286874e+00,-9.043944888890166567e+00,7.204888256581658368e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.103979999999999961e+00,-7.092789152649814355e+00,-7.835518758940166251e+00,1.875121131487175408e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.107918000000000180e+00,-7.021283265537292095e+00,-7.895455406490166972e+00,4.799983258383557327e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.111857000000000095e+00,-7.421351726618203415e+00,-9.123061656490166982e+00,4.888715679600654340e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.115807000000000215e+00,-6.463663130133292967e+00,-8.307852539690166793e+00,6.833840144419325213e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.119758000000000031e+00,-6.912004888921904566e+00,-8.307852539690166793e+00,2.889331296587095110e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.123708000000000151e+00,-6.370388490460513253e+00,-8.197564394190166581e+00,6.732412501331444332e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.127647000000000066e+00,-6.908408424110401569e+00,-8.828151351840165972e+00,7.270672503551152488e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.131657000000000135e+00,-7.416603456520438620e+00,-8.828151351840165972e+00,2.755580783297885006e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.135606999999999811e+00,-6.707528096610204216e+00,-8.540429909390166330e+00,6.548651988101437382e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.139548000000000005e+00,-7.019463457377902671e+00,-8.907277940290166285e+00,6.866387459855337738e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.143488000000000060e+00,-6.510395203409141907e+00,-8.907277940290166285e+00,1.338523961402349300e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.147437000000000040e+00,-6.549927182347518695e+00,-8.123240201390165893e+00,4.356471943484221754e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.151377999999999791e+00,-7.210926311079036921e+00,-8.451718171340166563e+00,1.859727006279289441e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.155314999999999870e+00,-6.260334970185029491e+00,-8.451718171340166563e+00,1.090568192696527348e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.159275000000000055e+00,-6.755878629497418686e+00,-9.005574827940165505e+00,1.118794624984327442e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.163221000000000060e+00,-6.415087505712639526e+00,-8.214348226840165523e+00,6.428463066338603937e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.167173000000000016e+00,-6.389738867833833602e+00,-8.214348226840165523e+00,6.693282877819233079e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.171135000000000037e+00,-6.563565380840374885e+00,-8.518853501940167661e+00,7.905147659141370298e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.175101000000000173e+00,-6.520085813214122616e+00,-8.696276978040165417e+00,1.048224979807941111e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.179032999999999998e+00,-6.529021775625348134e+00,-8.696276978040165417e+00,1.036457547367960359e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.182964999999999822e+00,-6.486847616785595072e+00,-8.988790995290166563e+00,1.491191056799433170e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.186904000000000181e+00,-6.108244395911819780e+00,-8.892890395040167206e+00,1.981481618762446431e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.190840999999999816e+00,-6.708206536701915468e+00,-8.892890395040167206e+00,1.041874124800156096e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.194799999999999862e+00,-8.781573543876094234e+00,-3.864978566490166578e+00,1.115259104970272574e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.198726000000000180e+00,-7.120689071021669037e+00,-1.774510995954016934e+01,3.693286105185727592e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.202634999999999899e+00,-1.060379048010022629e+01,-1.774510995954016934e+01,1.467589236627734181e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.206571999999999978e+00,-2.100344851764031517e+00,-1.975613980940166492e+00,2.778526123711673179e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.210574999999999957e+00,-9.079204836750200514e+00,-1.329498819904016926e+01,4.572946653863143069e+02,0.000000000000000000e+00,1.000000000000000000e+00
