time_s,Fz_N,az_force_sign_m_s2,Q_at_calibration_mass,weak,strong
1.341150000000000064e+00,-2.921731424410304534e+00,-3.383049815290166240e+00,2.244719018578527070e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.345104000000000077e+00,-3.551493816506237522e+00,-4.999070682790166309e+00,5.117035214198610049e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.349124999999999908e+00,-3.334205277315511751e+00,-3.793050661090166642e+00,1.698589919392069492e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.353083999999999953e+00,-3.564923808890853252e+00,-3.793050661090166642e+00,3.409739257246531541e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.357016999999999918e+00,-4.454489939788372155e+00,-4.608249957040166933e+00,1.040698639765951228e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.360953000000000079e+00,-3.217097101691840599e+00,-4.416438935690166545e+00,3.371866109172938053e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.364903999999999895e+00,-3.927185056926380646e+00,-4.416438935690166545e+00,1.506177369194057647e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.368843000000000032e+00,-3.764049059642723627e+00,-4.404447677840166442e+00,4.872017306731183162e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.372791000000000095e+00,-3.791337096889344949e+00,-4.687376545490167246e+00,1.393105594762498534e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.376745000000000108e+00,-4.593632789320778009e+00,-4.687376545490167246e+00,2.078637101364705142e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.380698999999999899e+00,-4.493850813713024195e+00,-4.895971399490166576e+00,2.079156434717217006e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.384678000000000075e+00,-4.694446120068340278e+00,-5.783108421690166701e+00,2.021713724496757081e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.388635999999999981e+00,-4.691131469420801281e+00,-5.783108421690166701e+00,2.040983022395407431e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.392560999999999938e+00,-4.097180126070296247e+00,-4.663403850640166937e+00,2.610953613119536332e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.396505000000000107e+00,-4.472305625165364340e+00,-4.426033906140166785e+00,4.975784497731470246e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.400452000000000030e+00,-3.831752652200782094e+00,-4.426033906140166785e+00,3.611596100156643896e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.404449000000000058e+00,-4.410215563968642449e+00,-5.418666499040166507e+00,1.712426254570392103e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.408458999999999905e+00,-4.625570559622993017e+00,-5.387495121140166709e+00,6.563089549912005438e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.412401000000000018e+00,-4.128794271279929262e+00,-4.773691996140167149e+00,4.305969554306916081e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.416380999999999890e+00,-4.832954227721976359e+00,-5.353927455840166161e+00,1.045627029645446848e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.420295000000000085e+00,-4.166586537650101896e+00,-5.123756194390167273e+00,1.549342734508935493e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.424272999999999900e+00,-4.119112372395639987e+00,-4.509953069390166824e+00,3.044296469525926141e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.428174999999999972e+00,-4.686098569264913749e+00,-5.481009254840166989e+00,7.473459918709256300e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.432106000000000101e+00,-3.987849389289069180e+00,-5.013458228040166276e+00,1.958682154244809936e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.436029999999999918e+00,-4.560173612028668444e+00,-5.013458228040166276e+00,5.397189405784488248e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.439997999999999889e+00,-4.058674054285593691e+00,-3.500526822990166931e+00,2.629437974296557812e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.443926000000000043e+00,-3.590088016715832886e+00,-3.500526822990166931e+00,4.434353326356871960e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.447881999999999891e+00,-4.453694119443288635e+00,-5.874226267990166228e+00,4.351869535435482561e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.451831000000000094e+00,-3.585837546978163815e+00,-5.147728889240166694e+00,6.124136760330578966e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.455756000000000050e+00,-4.970682289862473624e+00,-5.147728889240166694e+00,1.222088525740675280e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.459721000000000046e+00,-4.067659238862596283e+00,-4.246204321790166603e+00,4.931513349837033378e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.463616000000000028e+00,-4.183802587077453339e+00,-5.492990691840167194e+00,3.654468762339499222e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.467559000000000058e+00,-4.811260278570956395e+00,-5.492990691840167194e+00,3.994433688875361987e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.471498999999999890e+00,-3.926754222333413757e+00,-4.526736902040166655e+00,3.584307741564261462e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.475456000000000101e+00,-5.144403491785642935e+00,-6.003694533540167022e+00,8.530969922387518167e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.479389999999999983e+00,-4.720415394467228687e+00,-6.003694533540167022e+00,3.198100045662434709e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.483324000000000087e+00,-4.899449912240128491e+00,-5.552937160240166925e+00,3.205143039368875346e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.487257000000000051e+00,-4.918543388539442063e+00,-4.812052236240166536e+00,7.770352623990262053e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.491212999999999900e+00,-4.216635331349704252e+00,-4.812052236240166536e+00,3.024899453547259309e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.495160000000000045e+00,-4.981093269224590614e+00,-5.500189374890166683e+00,8.960533662915026731e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.499087999999999976e+00,-4.764179586519648346e+00,-5.533757040190166343e+00,6.489021606515018803e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.503050999999999915e+00,-5.164843919794095406e+00,-5.533757040190166343e+00,1.340758429475124571e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.506987000000000076e+00,-5.359895281315467663e+00,-6.399307834090167013e+00,1.528588339078584646e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.510928000000000049e+00,-4.809312073330206161e+00,-5.116557511340166009e+00,6.360084282824149393e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.514977999999999936e+00,-5.028577717301005556e+00,-5.116557511340166009e+00,2.776503406476284130e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.518855999999999984e+00,-5.072753717516256700e+00,-5.608081232990166143e+00,1.008376642462837980e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.522775999999999907e+00,-4.345718328189078328e+00,-5.819072374390167113e+00,4.846398757653102507e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.526707000000000036e+00,-5.520571351204831778e+00,-5.819072374390167113e+00,3.785654722341949552e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.530656999999999934e+00,-5.049030119959107665e+00,-5.154917751440167173e+00,2.457179435306005910e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.534637000000000029e+00,-5.213570874032015467e+00,-6.552758615340166237e+00,3.336266099840108268e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.538559000000000010e+00,-5.330258423335316742e+00,-6.552758615340166237e+00,2.523553599100415212e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.542534000000000072e+00,-4.495595366785608782e+00,-5.706387941490167037e+00,2.827564809660267642e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.546440999999999955e+00,-5.478973357015855861e+00,-4.939134035240167364e+00,3.178446728388115261e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.550396000000000107e+00,-4.714716066086266366e+00,-4.939134035240167364e+00,5.025513537126561348e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.554345000000000088e+00,-5.447731483428563060e+00,-6.435281607640166435e+00,1.267032245016456926e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.558280000000000109e+00,-5.034735199421552565e+00,-5.948550460790166916e+00,1.086687780535543268e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.562237000000000098e+00,-4.790219997190074963e+00,-5.948550460790166916e+00,2.375029025348325007e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.566176000000000013e+00,-5.288761081071285730e+00,-6.032469624040166956e+00,4.677718842788044284e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.570127999999999968e+00,-5.225708308774517974e+00,-5.792703392140166052e+00,1.271959894783217582e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.574043999999999999e+00,-5.206257673386041063e+00,-5.178900267140166491e+00,5.940604737199770113e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.577973999999999988e+00,-5.527745560960297233e+00,-6.265046993740166492e+00,4.080192303632744988e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.581909000000000010e+00,-4.253840841645920356e+00,-6.547966040540166510e+00,1.424856513050469289e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.585831999999999908e+00,-5.441351324232363673e+00,-6.547966040540166510e+00,1.830316444842560841e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.589760999999999980e+00,-5.021518235002640829e+00,-5.008665653240166549e+00,5.150508296270385422e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.593725000000000058e+00,-5.388689110662449266e+00,-5.008665653240166549e+00,2.150583724844819500e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.597660999999999998e+00,-5.224623872372156086e+00,-6.159541602190166110e+00,1.115879922496013954e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.601603000000000110e+00,-4.941659398818987192e+00,-7.032300899990167053e+00,1.084302160194187223e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.605569999999999942e+00,-6.073830880740639593e+00,-7.032300899990167053e+00,9.680566093385122528e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.609517000000000087e+00,-5.603776573803096461e+00,-5.895802675440166674e+00,4.768348965466931433e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.613452000000000108e+00,-5.829291081071281688e+00,-6.221884357990166592e+00,3.396900934014194379e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.617374000000000089e+00,-5.450886674744010563e+00,-6.221884357990166592e+00,5.090015134027141563e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.621321999999999930e+00,-4.911450839525437928e+00,-6.020478366190166852e+00,2.046712464252558306e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.625331000000000081e+00,-5.388004014297785638e+00,-6.428082924590166058e+00,1.522132741790976418e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.629254999999999898e+00,-5.462594984533017062e+00,-6.428082924590166058e+00,1.169912544346429151e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.633194999999999952e+00,-5.056268060751088811e+00,-5.365918713690167152e+00,1.193989210609077423e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.637167000000000039e+00,-5.541005254504877797e+00,-5.457026739140166782e+00,8.549287577624728129e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.641064000000000078e+00,-4.791993237664670779e+00,-5.457026739140166782e+00,3.635223927424491741e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.645037000000000083e+00,-5.819300906658526173e+00,-6.691831672190166280e+00,7.321110235351464546e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.648973000000000022e+00,-5.866375729154901464e+00,-6.749372032340167138e+00,7.552217062337219566e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.652908999999999962e+00,-5.912980443708629963e+00,-6.749372032340167138e+00,5.990577912653437309e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.656862999999999975e+00,-5.957722652104132877e+00,-6.471245560340166847e+00,2.369097061136800630e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.660833999999999921e+00,-5.752237828107667816e+00,-6.197911663140167171e+00,2.838781943839326777e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.664765000000000050e+00,-5.902918517177580426e+00,-6.197911663140167171e+00,6.452683411735458119e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.668697000000000097e+00,-6.010501556606777207e+00,-6.684632989140166792e+00,2.043118208707388472e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.672682999999999920e+00,-4.945749185350965860e+00,-6.893227843140167010e+00,9.121029734818154111e+01,0.000000000000000000e+00,1.000000000000000000e+00
